timestamp,voltage,current,power_factor,active_power_kw,reactive_power_kvar,kwh_15min
2025-01-09T17:30:00+00:00,233.87,6.81,0.9641,1.54,0.42,0.38
2025-01-09T17:45:00+00:00,233.86,6.97,0.9559,1.56,0.48,0.39
2025-01-09T18:00:00+00:00,228.01,9.0,0.98,2.01,0.41,0.5
2025-01-09T18:15:00+00:00,225.53,9.59,0.9874,2.14,0.34,0.53
2025-01-09T18:30:00+00:00,231.28,12.47,0.9635,2.78,0.77,0.69
2025-01-09T18:45:00+00:00,222.72,22.0,0.9544,5.0,1.56,1.25
2025-01-09T19:00:00+00:00,225.0,16.77,0.969,3.66,0.93,0.91
2025-01-09T19:15:00+00:00,227.69,22.0,0.9627,5.0,1.4,1.25
2025-01-09T19:30:00+00:00,226.96,15.57,0.95,3.36,1.1,0.84
2025-01-09T19:45:00+00:00,228.31,22.0,0.95,4.87,1.6,1.22
2025-01-09T20:00:00+00:00,226.56,22.0,0.9778,5.0,1.07,1.25
2025-01-09T20:15:00+00:00,220.95,22.0,0.95,5.0,1.64,1.25
2025-01-09T20:30:00+00:00,222.93,22.0,0.9674,4.95,1.29,1.24
2025-01-09T20:45:00+00:00,225.08,17.36,0.95,3.71,1.22,0.93
2025-01-09T21:00:00+00:00,230.48,16.05,0.95,3.51,1.16,0.88
2025-01-09T21:15:00+00:00,223.94,17.48,0.95,3.72,1.22,0.93
2025-01-09T21:30:00+00:00,225.91,15.1,0.9581,3.27,0.98,0.82
2025-01-09T21:45:00+00:00,231.33,16.49,0.9736,3.71,0.87,0.93
2025-01-09T22:00:00+00:00,229.59,15.4,0.9743,3.44,0.8,0.86
2025-01-09T22:15:00+00:00,231.86,15.3,0.95,3.37,1.11,0.84
2025-01-09T22:30:00+00:00,231.9,12.94,0.9753,2.93,0.66,0.73
2025-01-09T22:45:00+00:00,228.19,12.17,0.9714,2.7,0.66,0.67
2025-01-09T23:00:00+00:00,231.18,9.55,0.9601,2.12,0.62,0.53
2025-01-09T23:15:00+00:00,227.08,8.52,0.9799,1.9,0.39,0.47
2025-01-09T23:30:00+00:00,234.21,6.42,0.9872,1.48,0.24,0.37
2025-01-09T23:45:00+00:00,228.12,4.45,0.9648,0.98,0.27,0.24
2025-01-10T00:00:00+00:00,231.53,4.89,0.9637,1.09,0.3,0.27
2025-01-10T00:15:00+00:00,231.63,5.22,0.9512,1.15,0.37,0.29
2025-01-10T00:30:00+00:00,228.72,5.89,0.9709,1.31,0.32,0.33
2025-01-10T00:45:00+00:00,232.52,3.87,0.9824,0.88,0.17,0.22
2025-01-10T01:00:00+00:00,183.72,4.97,0.97,0.89,0.22,0.22
2025-01-10T01:15:00+00:00,233.38,3.38,0.9746,0.77,0.18,0.19
2025-01-10T01:30:00+00:00,229.25,5.08,0.9607,1.12,0.32,0.28
2025-01-10T01:45:00+00:00,228.26,3.37,0.997,0.77,0.06,0.19
2025-01-10T02:00:00+00:00,230.1,4.71,0.9746,1.06,0.24,0.26
2025-01-10T02:15:00+00:00,233.35,4.63,0.9862,1.07,0.18,0.27
2025-01-10T02:30:00+00:00,227.07,5.8,0.9568,1.26,0.38,0.32
2025-01-10T02:45:00+00:00,234.25,4.8,0.9789,1.1,0.23,0.28
2025-01-10T03:00:00+00:00,230.53,3.43,0.9847,0.78,0.14,0.19
2025-01-10T03:15:00+00:00,233.57,4.58,0.9566,1.02,0.31,0.26
2025-01-10T03:30:00+00:00,230.7,4.71,0.9655,1.05,0.28,0.26
2025-01-10T03:45:00+00:00,228.35,3.8,0.9644,0.84,0.23,0.21
2025-01-10T04:00:00+00:00,229.76,3.95,0.9699,0.88,0.22,0.22
2025-01-10T04:15:00+00:00,229.14,3.81,0.979,0.86,0.18,0.21
2025-01-10T04:30:00+00:00,227.6,4.45,0.9551,0.97,0.3,0.24
2025-01-10T04:45:00+00:00,231.73,5.01,0.9686,1.12,0.29,0.28
2025-01-10T05:00:00+00:00,234.17,3.85,0.9629,0.87,0.24,0.22
2025-01-10T05:15:00+00:00,232.4,5.23,0.9811,1.19,0.24,0.3
2025-01-10T05:30:00+00:00,231.66,6.39,0.9826,1.45,0.28,0.36
2025-01-10T05:45:00+00:00,227.64,9.35,0.9539,2.03,0.64,0.51
2025-01-10T06:00:00+00:00,231.77,4.82,0.9595,1.07,0.31,0.27
2025-01-10T06:15:00+00:00,228.68,6.62,0.99,1.5,0.21,0.37
2025-01-10T06:30:00+00:00,227.6,19.86,0.9522,4.3,1.38,1.08
2025-01-10T06:45:00+00:00,229.1,10.03,0.9684,2.22,0.57,0.56
2025-01-10T07:00:00+00:00,226.63,14.68,0.95,3.16,1.04,0.79
2025-01-10T07:15:00+00:00,225.76,10.99,0.9899,2.46,0.35,0.61
2025-01-10T07:30:00+00:00,229.84,22.0,0.95,5.0,1.64,1.25
2025-01-10T07:45:00+00:00,222.53,22.0,0.9622,5.0,1.41,1.25
2025-01-10T08:00:00+00:00,228.02,17.37,0.95,3.76,1.24,0.94
2025-01-10T08:15:00+00:00,229.62,12.65,0.9732,2.83,0.67,0.71
2025-01-10T08:30:00+00:00,223.17,19.31,0.9547,4.11,1.28,1.03
2025-01-10T08:45:00+00:00,229.39,9.99,0.9645,2.21,0.6,0.55
2025-01-10T09:00:00+00:00,226.09,22.0,0.9622,5.0,1.42,1.25
2025-01-10T09:15:00+00:00,228.36,18.03,0.9551,3.93,1.22,0.98
2025-01-10T09:30:00+00:00,230.97,7.73,0.9853,1.76,0.31,0.44
2025-01-10T09:45:00+00:00,227.73,15.29,0.9707,3.38,0.84,0.84
2025-01-10T10:00:00+00:00,228.32,6.28,0.9562,1.37,0.42,0.34
2025-01-10T10:15:00+00:00,228.97,5.86,0.9835,1.32,0.24,0.33
2025-01-10T10:30:00+00:00,233.28,4.2,0.9546,0.93,0.29,0.23
2025-01-10T10:45:00+00:00,232.12,2.56,0.9739,0.58,0.13,0.14
2025-01-10T11:00:00+00:00,225.43,2.74,0.9834,0.61,0.11,0.15
2025-01-10T11:15:00+00:00,228.4,2.19,0.9735,0.49,0.11,0.12
2025-01-10T11:30:00+00:00,229.21,2.32,0.9844,0.52,0.09,0.13
2025-01-10T11:45:00+00:00,232.26,2.73,0.9757,0.62,0.14,0.15
2025-01-10T12:00:00+00:00,163.5,4.25,0.9917,0.69,0.09,0.17
2025-01-10T12:15:00+00:00,225.53,12.53,0.9715,2.75,0.67,0.69
2025-01-10T12:30:00+00:00,226.59,2.44,0.9796,0.54,0.11,0.14
2025-01-10T12:45:00+00:00,234.51,2.24,0.9848,0.52,0.09,0.13
2025-01-10T13:00:00+00:00,234.59,2.35,0.9896,0.55,0.08,0.14
2025-01-10T13:15:00+00:00,234.54,8.93,0.9656,2.02,0.54,0.51
2025-01-10T13:30:00+00:00,232.81,2.05,0.9705,0.46,0.12,0.12
2025-01-10T13:45:00+00:00,234.17,2.7,0.9817,0.62,0.12,0.16
2025-01-10T14:00:00+00:00,234.43,2.9,0.9813,0.67,0.13,0.17
2025-01-10T14:15:00+00:00,231.34,3.24,0.9958,0.75,0.07,0.19
2025-01-10T14:30:00+00:00,225.45,6.17,0.9548,1.33,0.41,0.33
2025-01-10T14:45:00+00:00,234.6,3.31,0.9927,0.77,0.09,0.19
2025-01-10T15:00:00+00:00,233.6,2.46,0.9888,0.57,0.09,0.14
2025-01-10T15:15:00+00:00,232.92,2.88,0.9979,0.67,0.04,0.17
2025-01-10T15:30:00+00:00,231.11,5.26,0.965,1.17,0.32,0.29
2025-01-10T15:45:00+00:00,234.17,2.2,0.9928,0.51,0.06,0.13
2025-01-10T16:00:00+00:00,228.49,3.77,0.9862,0.85,0.14,0.21
2025-01-10T16:15:00+00:00,229.09,12.91,0.9756,2.88,0.65,0.72
2025-01-10T16:30:00+00:00,226.85,2.96,0.9934,0.67,0.08,0.17
2025-01-10T16:45:00+00:00,234.49,3.51,0.9759,0.8,0.18,0.2
2025-01-10T17:00:00+00:00,225.93,4.48,0.9711,0.98,0.24,0.25
2025-01-10T17:15:00+00:00,228.25,6.29,0.9616,1.38,0.39,0.35
2025-01-10T17:30:00+00:00,230.24,7.53,0.9656,1.67,0.45,0.42
2025-01-10T17:45:00+00:00,226.93,7.03,0.954,1.52,0.48,0.38
2025-01-10T18:00:00+00:00,234.46,7.63,0.9636,1.72,0.48,0.43
2025-01-10T18:15:00+00:00,228.38,10.67,0.9777,2.38,0.51,0.6
2025-01-10T18:30:00+00:00,228.74,15.91,0.95,3.46,1.14,0.86
2025-01-10T18:45:00+00:00,227.12,15.73,0.9607,3.43,0.99,0.86
2025-01-10T19:00:00+00:00,229.12,17.12,0.9723,3.81,0.92,0.95
2025-01-10T19:15:00+00:00,227.74,22.0,0.9721,5.0,1.21,1.25
2025-01-10T19:30:00+00:00,231.22,15.71,0.9634,3.5,0.97,0.87
2025-01-10T19:45:00+00:00,230.12,14.67,0.95,3.21,1.05,0.8
2025-01-10T20:00:00+00:00,228.03,22.0,0.9623,5.0,1.41,1.25
2025-01-10T20:15:00+00:00,230.25,16.23,0.9639,3.6,1.0,0.9
2025-01-10T20:30:00+00:00,222.94,22.0,0.9574,5.0,1.51,1.25
2025-01-10T20:45:00+00:00,228.36,22.0,0.9736,4.97,1.17,1.24
2025-01-10T21:00:00+00:00,222.57,22.0,0.9643,4.91,1.35,1.23
2025-01-10T21:15:00+00:00,226.97,16.5,0.95,3.56,1.17,0.89
2025-01-10T21:30:00+00:00,231.91,17.41,0.951,3.84,1.25,0.96
2025-01-10T21:45:00+00:00,227.38,17.58,0.95,3.8,1.25,0.95
2025-01-10T22:00:00+00:00,231.92,14.5,0.9653,3.25,0.88,0.81
2025-01-10T22:15:00+00:00,228.87,14.34,0.9724,3.19,0.77,0.8
2025-01-10T22:30:00+00:00,232.18,12.72,0.9699,2.86,0.72,0.72
2025-01-10T22:45:00+00:00,230.52,12.2,0.9704,2.73,0.68,0.68
2025-01-10T23:00:00+00:00,225.4,8.32,0.9619,1.8,0.51,0.45
2025-01-10T23:15:00+00:00,226.34,8.81,0.9875,1.97,0.31,0.49
2025-01-10T23:30:00+00:00,227.63,5.7,0.9575,1.24,0.37,0.31
2025-01-10T23:45:00+00:00,233.51,3.88,0.9879,0.89,0.14,0.22
2025-01-11T00:00:00+00:00,234.22,4.82,0.974,1.1,0.26,0.27
2025-01-11T00:15:00+00:00,225.84,6.05,0.9638,1.32,0.36,0.33
2025-01-11T00:30:00+00:00,230.38,5.93,0.9811,1.34,0.26,0.33
2025-01-11T00:45:00+00:00,233.97,6.24,0.975,1.42,0.32,0.36
2025-01-11T01:00:00+00:00,229.73,7.13,0.9887,1.62,0.25,0.4
2025-01-11T01:15:00+00:00,230.66,6.84,0.9577,1.51,0.45,0.38
2025-01-11T01:30:00+00:00,231.95,4.26,0.977,0.97,0.21,0.24
2025-01-11T01:45:00+00:00,226.91,5.8,0.9507,1.25,0.41,0.31
2025-01-11T02:00:00+00:00,226.34,6.85,0.9541,1.48,0.46,0.37
2025-01-11T02:15:00+00:00,232.44,7.15,0.9604,1.6,0.46,0.4
2025-01-11T02:30:00+00:00,233.37,5.41,0.953,1.2,0.38,0.3
2025-01-11T02:45:00+00:00,226.34,6.91,0.9806,1.53,0.31,0.38
2025-01-11T03:00:00+00:00,232.76,4.87,0.9545,1.08,0.34,0.27
2025-01-11T03:15:00+00:00,230.53,5.23,0.9651,1.16,0.32,0.29
2025-01-11T03:30:00+00:00,234.21,6.92,0.9818,1.59,0.31,0.4
2025-01-11T03:45:00+00:00,231.65,4.63,0.9781,1.05,0.22,0.26
2025-01-11T04:00:00+00:00,229.62,5.84,0.9881,1.32,0.21,0.33
2025-01-11T04:15:00+00:00,227.28,4.61,0.9572,1.0,0.3,0.25
2025-01-11T04:30:00+00:00,230.07,5.56,0.9855,1.26,0.22,0.32
2025-01-11T04:45:00+00:00,231.57,6.13,0.9752,1.39,0.31,0.35
2025-01-11T05:00:00+00:00,231.93,6.07,0.9573,1.35,0.41,0.34
2025-01-11T05:15:00+00:00,229.61,5.66,0.9656,1.25,0.34,0.31
2025-01-11T05:30:00+00:00,226.04,4.55,0.9573,0.99,0.3,0.25
2025-01-11T05:45:00+00:00,226.13,6.33,0.9607,1.37,0.4,0.34
2025-01-11T06:00:00+00:00,225.44,3.26,0.9935,0.73,0.08,0.18
2025-01-11T06:15:00+00:00,226.08,17.23,0.95,3.7,1.22,0.92
2025-01-11T06:30:00+00:00,233.87,3.04,0.9732,0.69,0.16,0.17
2025-01-11T06:45:00+00:00,231.56,3.7,0.9636,0.83,0.23,0.21
2025-01-11T07:00:00+00:00,226.54,2.66,0.9912,0.6,0.08,0.15
2025-01-11T07:15:00+00:00,231.05,1.81,0.9843,0.41,0.07,0.1
2025-01-11T07:30:00+00:00,230.74,3.46,0.9867,0.79,0.13,0.2
2025-01-11T07:45:00+00:00,231.9,6.59,0.9864,1.51,0.25,0.38
2025-01-11T08:00:00+00:00,230.1,4.35,0.9535,0.95,0.3,0.24
2025-01-11T08:15:00+00:00,228.84,17.09,0.95,3.72,1.22,0.93
2025-01-11T08:30:00+00:00,227.06,4.56,0.983,1.02,0.19,0.25
2025-01-11T08:45:00+00:00,229.51,19.92,0.95,4.34,1.43,1.09
2025-01-11T09:00:00+00:00,232.81,7.3,0.9789,1.66,0.35,0.42
2025-01-11T09:15:00+00:00,229.21,7.5,0.9535,1.64,0.52,0.41
2025-01-11T09:30:00+00:00,232.73,8.62,0.9854,1.98,0.34,0.49
2025-01-11T09:45:00+00:00,233.21,7.53,0.9768,1.72,0.38,0.43
2025-01-11T10:00:00+00:00,232.27,9.53,0.9697,2.15,0.54,0.54
2025-01-11T10:15:00+00:00,230.37,7.4,0.9819,1.67,0.32,0.42
2025-01-11T10:30:00+00:00,227.11,18.24,0.9537,3.95,1.25,0.99
2025-01-11T10:45:00+00:00,232.89,12.38,0.9585,2.76,0.82,0.69
2025-01-11T11:00:00+00:00,226.1,12.05,0.95,2.59,0.85,0.65
2025-01-11T11:15:00+00:00,227.01,9.48,0.9626,2.07,0.58,0.52
2025-01-11T11:30:00+00:00,221.75,22.0,0.9671,5.0,1.31,1.25
2025-01-11T11:45:00+00:00,228.76,7.91,0.968,1.75,0.45,0.44
2025-01-11T12:00:00+00:00,233.77,8.7,0.9696,1.97,0.5,0.49
2025-01-11T12:15:00+00:00,230.43,7.5,0.9754,1.68,0.38,0.42
2025-01-11T12:30:00+00:00,225.66,9.21,0.9715,2.02,0.49,0.5
2025-01-11T12:45:00+00:00,225.06,17.85,0.9655,3.88,1.05,0.97
2025-01-11T13:00:00+00:00,229.79,10.25,0.956,2.25,0.69,0.56
2025-01-11T13:15:00+00:00,231.01,6.24,0.9619,1.39,0.39,0.35
2025-01-11T13:30:00+00:00,230.95,7.9,0.9509,1.73,0.56,0.43
2025-01-11T13:45:00+00:00,232.23,9.0,0.9884,2.07,0.32,0.52
2025-01-11T14:00:00+00:00,234.57,11.36,0.95,2.53,0.83,0.63
2025-01-11T14:15:00+00:00,230.41,17.91,0.9768,4.03,0.88,1.01
2025-01-11T14:30:00+00:00,227.62,12.18,0.95,2.63,0.87,0.66
2025-01-11T14:45:00+00:00,231.07,16.57,0.95,3.64,1.2,0.91
2025-01-11T15:00:00+00:00,230.11,11.32,0.9592,2.5,0.74,0.62
2025-01-11T15:15:00+00:00,150.17,16.36,0.9819,2.41,0.46,0.6
2025-01-11T15:30:00+00:00,230.26,8.15,0.9894,1.86,0.27,0.46
2025-01-11T15:45:00+00:00,231.26,8.04,0.9645,1.79,0.49,0.45
2025-01-11T16:00:00+00:00,232.81,10.4,0.987,2.39,0.39,0.6
2025-01-11T16:15:00+00:00,227.84,7.83,0.9709,1.73,0.43,0.43
2025-01-11T16:30:00+00:00,228.12,12.8,0.9692,2.83,0.72,0.71
2025-01-11T16:45:00+00:00,228.04,11.94,0.95,2.59,0.85,0.65
2025-01-11T17:00:00+00:00,229.08,16.46,0.9771,3.69,0.8,0.92
2025-01-11T17:15:00+00:00,225.73,16.52,0.95,3.54,1.16,0.89
2025-01-11T17:30:00+00:00,231.5,14.62,0.9782,3.31,0.7,0.83
2025-01-11T17:45:00+00:00,225.67,16.74,0.96,3.63,1.06,0.91
2025-01-11T18:00:00+00:00,229.65,16.98,0.9554,3.73,1.15,0.93
2025-01-11T18:15:00+00:00,226.72,22.0,0.9514,5.0,1.62,1.25
2025-01-11T18:30:00+00:00,227.41,16.23,0.9575,3.53,1.06,0.88
2025-01-11T18:45:00+00:00,222.02,22.0,0.9506,4.97,1.62,1.24
2025-01-11T19:00:00+00:00,228.77,15.18,0.9695,3.37,0.85,0.84
2025-01-11T19:15:00+00:00,233.47,14.76,0.9766,3.37,0.74,0.84
2025-01-11T19:30:00+00:00,228.11,16.5,0.9794,3.69,0.76,0.92
2025-01-11T19:45:00+00:00,229.34,22.0,0.9537,5.0,1.58,1.25
2025-01-11T20:00:00+00:00,227.03,22.0,0.9548,5.0,1.56,1.25
2025-01-11T20:15:00+00:00,230.85,16.73,0.9725,3.76,0.9,0.94
2025-01-11T20:30:00+00:00,229.01,22.0,0.9562,4.87,1.49,1.22
2025-01-11T20:45:00+00:00,221.57,22.0,0.9515,5.0,1.62,1.25
2025-01-11T21:00:00+00:00,229.84,22.0,0.9535,5.0,1.58,1.25
2025-01-11T21:15:00+00:00,231.58,16.57,0.9627,3.69,1.04,0.92
2025-01-11T21:30:00+00:00,230.96,15.16,0.9745,3.41,0.79,0.85
2025-01-11T21:45:00+00:00,228.27,15.76,0.9785,3.52,0.74,0.88
2025-01-11T22:00:00+00:00,232.03,14.66,0.95,3.23,1.06,0.81
2025-01-11T22:15:00+00:00,231.36,15.74,0.9567,3.48,1.06,0.87
2025-01-11T22:30:00+00:00,227.75,13.45,0.9515,2.92,0.94,0.73
2025-01-11T22:45:00+00:00,231.7,12.24,0.9595,2.72,0.8,0.68
2025-01-11T23:00:00+00:00,226.68,8.99,0.9549,1.95,0.61,0.49
2025-01-11T23:15:00+00:00,233.31,7.97,0.9753,1.81,0.41,0.45
2025-01-11T23:30:00+00:00,232.39,5.35,0.9608,1.2,0.34,0.3
2025-01-11T23:45:00+00:00,232.98,3.95,0.9538,0.88,0.28,0.22
2025-01-12T00:00:00+00:00,228.04,5.7,0.9583,1.25,0.37,0.31
2025-01-12T00:15:00+00:00,231.86,4.82,0.9604,1.07,0.31,0.27
2025-01-12T00:30:00+00:00,234.09,5.82,0.957,1.3,0.4,0.33
2025-01-12T00:45:00+00:00,232.09,4.21,0.9585,0.94,0.28,0.23
2025-01-12T01:00:00+00:00,232.06,5.46,0.9721,1.23,0.3,0.31
2025-01-12T01:15:00+00:00,233.19,6.42,0.9895,1.48,0.22,0.37
2025-01-12T01:30:00+00:00,228.52,4.76,0.9557,1.04,0.32,0.26
2025-01-12T01:45:00+00:00,231.57,6.36,0.9785,1.44,0.3,0.36
2025-01-12T02:00:00+00:00,225.72,5.43,0.9647,1.18,0.32,0.3
2025-01-12T02:15:00+00:00,230.6,6.68,0.975,1.5,0.34,0.38
2025-01-12T02:30:00+00:00,227.59,4.47,0.9804,1.0,0.2,0.25
2025-01-12T02:45:00+00:00,229.57,5.27,0.9858,1.19,0.2,0.3
2025-01-12T03:00:00+00:00,231.99,4.9,0.9856,1.12,0.19,0.28
2025-01-12T03:15:00+00:00,231.67,4.15,0.9656,0.93,0.25,0.23
2025-01-12T03:30:00+00:00,229.94,6.44,0.9571,1.42,0.43,0.35
2025-01-12T03:45:00+00:00,226.44,5.97,0.9639,1.3,0.36,0.33
2025-01-12T04:00:00+00:00,230.03,4.51,0.9845,1.02,0.18,0.26
2025-01-12T04:15:00+00:00,231.92,6.7,0.963,1.5,0.42,0.37
2025-01-12T04:30:00+00:00,228.96,5.26,0.9759,1.17,0.26,0.29
2025-01-12T04:45:00+00:00,228.09,6.29,0.971,1.39,0.34,0.35
2025-01-12T05:00:00+00:00,233.49,4.05,0.9881,0.93,0.15,0.23
2025-01-12T05:15:00+00:00,229.78,7.15,0.9777,1.61,0.34,0.4
2025-01-12T05:30:00+00:00,233.67,5.28,0.9608,1.19,0.34,0.3
2025-01-12T05:45:00+00:00,226.21,4.57,0.989,1.02,0.15,0.26
2025-01-12T06:00:00+00:00,229.34,2.42,0.9708,0.54,0.13,0.13
2025-01-12T06:15:00+00:00,233.91,13.86,0.9686,3.14,0.81,0.79
2025-01-12T06:30:00+00:00,223.85,18.68,0.95,3.97,1.31,0.99
2025-01-12T06:45:00+00:00,230.65,2.49,0.9727,0.56,0.13,0.14
2025-01-12T07:00:00+00:00,229.11,1.59,0.9962,0.36,0.03,0.09
2025-01-12T07:15:00+00:00,227.93,1.47,0.9715,0.33,0.08,0.08
2025-01-12T07:30:00+00:00,224.76,20.63,0.9735,4.51,1.06,1.13
2025-01-12T07:45:00+00:00,229.9,4.66,0.9634,1.03,0.29,0.26
2025-01-12T08:00:00+00:00,226.37,19.02,0.9724,4.19,1.0,1.05
2025-01-12T08:15:00+00:00,233.19,4.86,0.9615,1.09,0.31,0.27
2025-01-12T08:30:00+00:00,228.53,5.33,0.9711,1.18,0.29,0.3
2025-01-12T08:45:00+00:00,233.02,6.63,0.9602,1.48,0.43,0.37
2025-01-12T09:00:00+00:00,224.14,22.0,0.9614,5.0,1.43,1.25
2025-01-12T09:15:00+00:00,229.93,14.56,0.9581,3.21,0.96,0.8
2025-01-12T09:30:00+00:00,231.29,8.79,0.9549,1.94,0.6,0.49
2025-01-12T09:45:00+00:00,233.11,8.24,0.9593,1.84,0.54,0.46
2025-01-12T10:00:00+00:00,227.63,12.79,0.9763,2.84,0.63,0.71
2025-01-12T10:15:00+00:00,231.97,11.45,0.9761,2.59,0.58,0.65
2025-01-12T10:30:00+00:00,230.75,11.52,0.95,2.53,0.83,0.63
2025-01-12T10:45:00+00:00,232.7,10.2,0.9589,2.28,0.67,0.57
2025-01-12T11:00:00+00:00,226.37,10.42,0.9858,2.32,0.4,0.58
2025-01-12T11:15:00+00:00,225.81,8.33,0.9544,1.79,0.56,0.45
2025-01-12T11:30:00+00:00,234.28,10.75,0.9813,2.47,0.49,0.62
2025-01-12T11:45:00+00:00,234.26,9.8,0.9753,2.24,0.51,0.56
2025-01-12T12:00:00+00:00,228.99,18.47,0.9634,4.08,1.13,1.02
2025-01-12T12:15:00+00:00,225.5,9.76,0.9758,2.15,0.48,0.54
2025-01-12T12:30:00+00:00,229.75,8.72,0.9566,1.92,0.58,0.48
2025-01-12T12:45:00+00:00,228.07,11.95,0.95,2.59,0.85,0.65
2025-01-12T13:00:00+00:00,228.71,15.51,0.9501,3.37,1.11,0.84
2025-01-12T13:15:00+00:00,228.16,9.48,0.9504,2.06,0.67,0.51
2025-01-12T13:30:00+00:00,226.2,11.72,0.95,2.52,0.83,0.63
2025-01-12T13:45:00+00:00,227.92,8.71,0.9732,1.93,0.46,0.48
2025-01-12T14:00:00+00:00,231.94,11.58,0.95,2.55,0.84,0.64
2025-01-12T14:15:00+00:00,228.14,8.42,0.9578,1.84,0.55,0.46
2025-01-12T14:30:00+00:00,233.05,11.95,0.95,2.65,0.87,0.66
2025-01-12T14:45:00+00:00,175.66,16.5,0.9747,2.83,0.65,0.71
2025-01-12T15:00:00+00:00,227.23,8.09,0.9805,1.8,0.36,0.45
2025-01-12T15:15:00+00:00,222.72,20.17,0.978,4.39,0.94,1.1
2025-01-12T15:30:00+00:00,227.89,8.76,0.9511,1.9,0.62,0.47
2025-01-12T15:45:00+00:00,230.54,8.35,0.9873,1.9,0.31,0.48
2025-01-12T16:00:00+00:00,225.79,11.82,0.95,2.54,0.83,0.63
2025-01-12T16:15:00+00:00,229.34,10.66,0.9863,2.41,0.4,0.6
2025-01-12T16:30:00+00:00,228.65,7.57,0.961,1.66,0.48,0.42
2025-01-12T16:45:00+00:00,226.58,6.98,0.9604,1.52,0.44,0.38
2025-01-12T17:00:00+00:00,225.24,17.02,0.9568,3.67,1.11,0.92
2025-01-12T17:15:00+00:00,224.32,16.49,0.9688,3.58,0.92,0.9
2025-01-12T17:30:00+00:00,225.81,16.76,0.95,3.59,1.18,0.9
2025-01-12T17:45:00+00:00,227.57,22.0,0.9504,5.0,1.64,1.25
2025-01-12T18:00:00+00:00,226.87,17.42,0.9532,3.77,1.19,0.94
2025-01-12T18:15:00+00:00,228.58,22.0,0.9656,5.0,1.35,1.25
2025-01-12T18:30:00+00:00,171.94,20.27,0.9682,3.37,0.87,0.84
2025-01-12T18:45:00+00:00,228.1,22.0,0.976,5.0,1.11,1.25
2025-01-12T19:00:00+00:00,229.65,16.21,0.971,3.61,0.89,0.9
2025-01-12T19:15:00+00:00,226.54,15.28,0.9529,3.3,1.05,0.82
2025-01-12T19:30:00+00:00,225.67,22.0,0.9743,5.0,1.16,1.25
2025-01-12T19:45:00+00:00,224.6,22.0,0.95,5.0,1.64,1.25
2025-01-12T20:00:00+00:00,226.45,14.62,0.9744,3.23,0.74,0.81
2025-01-12T20:15:00+00:00,230.87,15.32,0.95,3.36,1.1,0.84
2025-01-12T20:30:00+00:00,225.93,19.12,0.95,4.1,1.35,1.03
2025-01-12T20:45:00+00:00,225.59,16.5,0.96,3.57,1.04,0.89
2025-01-12T21:00:00+00:00,231.57,15.93,0.9543,3.52,1.1,0.88
2025-01-12T21:15:00+00:00,227.19,15.39,0.972,3.4,0.82,0.85
2025-01-12T21:30:00+00:00,227.92,15.86,0.9515,3.44,1.11,0.86
2025-01-12T21:45:00+00:00,221.49,22.0,0.9521,5.0,1.61,1.25
2025-01-12T22:00:00+00:00,227.44,17.62,0.95,3.81,1.25,0.95
2025-01-12T22:15:00+00:00,225.23,17.19,0.9768,3.78,0.83,0.95
2025-01-12T22:30:00+00:00,233.73,14.11,0.95,3.13,1.03,0.78
2025-01-12T22:45:00+00:00,234.5,11.5,0.9688,2.61,0.67,0.65
2025-01-12T23:00:00+00:00,234.3,10.03,0.966,2.27,0.61,0.57
2025-01-12T23:15:00+00:00,231.0,7.14,0.9581,1.58,0.47,0.4
2025-01-12T23:30:00+00:00,234.27,6.27,0.9776,1.44,0.31,0.36
2025-01-12T23:45:00+00:00,228.42,3.92,0.9697,0.87,0.22,0.22
2025-01-13T00:00:00+00:00,234.05,5.05,0.9847,1.16,0.21,0.29
2025-01-13T00:15:00+00:00,232.07,4.92,0.9522,1.09,0.35,0.27
2025-01-13T00:30:00+00:00,226.68,3.42,0.9762,0.76,0.17,0.19
2025-01-13T00:45:00+00:00,227.31,5.07,0.9529,1.1,0.35,0.27
2025-01-13T01:00:00+00:00,225.69,5.62,0.9522,1.21,0.39,0.3
2025-01-13T01:15:00+00:00,232.16,4.23,0.9794,0.96,0.2,0.24
2025-01-13T01:30:00+00:00,229.37,3.18,0.9875,0.72,0.12,0.18
2025-01-13T01:45:00+00:00,230.86,5.52,0.9603,1.22,0.36,0.31
2025-01-13T02:00:00+00:00,226.89,3.93,0.9729,0.87,0.21,0.22
2025-01-13T02:15:00+00:00,227.35,4.57,0.9579,0.99,0.3,0.25
2025-01-13T02:30:00+00:00,228.24,4.88,0.9754,1.09,0.25,0.27
2025-01-13T02:45:00+00:00,227.23,4.73,0.9868,1.06,0.17,0.27
2025-01-13T03:00:00+00:00,228.21,5.25,0.9585,1.15,0.34,0.29
2025-01-13T03:15:00+00:00,228.05,4.94,0.9704,1.09,0.27,0.27
2025-01-13T03:30:00+00:00,233.3,3.68,0.9632,0.83,0.23,0.21
2025-01-13T03:45:00+00:00,232.08,3.38,0.9963,0.78,0.07,0.2
2025-01-13T04:00:00+00:00,233.32,4.22,0.9701,0.96,0.24,0.24
2025-01-13T04:15:00+00:00,227.34,4.59,0.9851,1.03,0.18,0.26
2025-01-13T04:30:00+00:00,227.26,4.83,0.9752,1.07,0.24,0.27
